publish_date,text,source,Rating,text_clean,text_id
2024-07-16 10:10:11,Run for charityy 🙌🏻🙌🏻,Instagram,4,Run for charityy  raising hands  raising hands ,Jalankan untuk amal mengangkat tangan mengangkat tangan
2024-07-16 10:07:53,mantap om 🔥🔥🔥 @pelari.mastergun,Instagram,4,mantap om  fire  fire  fire  @pelari.mastergun,mantap om kebakaran @pelari.mastergun
2024-07-16 7:30:28,Waduhh baru liat besuk tanggal 25 Agustus di Bali juga ada event Maybank Bali Marathon. Duhh bentrok banget lagi kalah pamour dong pasti,Twitter,3,Waduhh baru liat besuk tanggal 25 Agustus di Bali juga ada event Maybank Bali Marathon. Duhh bentrok banget lagi kalah pamour dong pasti,Waduhh baru liat besuk tanggal 25 Agustus di Bali juga ada even Maybank Bali Maraton.
2024-07-16 6:49:31,gaskeuun kotooob @timatian 🔥🔥🔥,Instagram,4,gaskeuun kotooob @timatian  fire  fire  fire ,gaskeuun kotoob @timitian api api
2024-07-16 5:38:08,Gas Koh @pelari.mastergun 🔥🔥🔥,Instagram,4,Gas Koh @pelari.mastergun  fire  fire  fire ,Gas Koh @pelari.mastergun api
2024-07-16 5:27:54,Idola aink.. @gusti42k 🔥🔥🙌❤️ see u on Maybank,Instagram,4,Idola aink.. @gusti42k  fire  fire  raising hands  red heart  see u on Maybank,Idolta aink... @gusti42k fire uping hands red heart see u on Maybank
2024-07-16 4:23:34,Menyala coach @indraisme 🔥🔥🔥,Instagram,4,Menyala coach @indraisme  fire  fire  fire ,Pelatih Menyala @indraisme kebakaran api
2024-07-16 3:04:39,Sampai ktmu 🙌🙌🙌,Instagram,4,Sampai ktmu  raising hands  raising hands  raising hands ,Sampai ktmu mengangkat tangan mengangkat tangan mengangkat tangan
2024-07-16 2:36:02,Keren om @pelari.mastergun God bless 🙌,Instagram,4,Keren om @pelari.mastergun God bless  raising hands ,Keren om @pelari.mastergun Tuhan memberkati mengangkat tangan
2024-07-16 2:33:05,Luar biasa om gun 🔥🙌 @pelari.mastergun,Instagram,4,Luar biasa om gun  fire  raising hands  @pelari.mastergun,Luar biasa om gun api mengangkat tangan @pelari.mastergun
2024-07-16 2:10:39,@eiw_18 Wkwkwk ajak pas Maybank Marathon aja,Twitter,4,@eiw 18 Wkwkwk ajak pas Maybank Marathon aja,@eiw 18 Wkwkwk ajak pas Maybank Maraton aja
2024-07-16 1:52:12,Hm yang berhalangan hadir,Instagram,3,Hm yang berhalangan hadir,Hm yang berhalang hadir
2024-07-16 1:51:55,Luar biasaa 🔥🔥 @pelari.mastergun,Instagram,4,Luar biasaa  fire  fire  @pelari.mastergun,Luar biasa api @pelari.mastergun
2024-07-16 1:43:20,@pelari.mastergun  mantap 🖤,Instagram,4,@pelari.mastergun  mantap  black heart ,@Pelari.mastergun mantap hati hitam
2024-07-15 16:49:26,Cita-cita sebagian runners: ikut world marathon. Ah apalah gue mau ikut Pocari Jogmar Bormar atau Maybank Marathon aja planning budgetnya bisa setahunan. Bahkan dalam setahun kdg cuma bs ikut satu event gede doang,Twitter,3,Cita-cita sebagian runners  ikut world marathon. Ah apalah gue mau ikut Pocari Jogmar Bormar atau Maybank Marathon aja planning budgetnya bisa setahunan. Bahkan dalam setahun kdg cuma bs ikut satu event gede doang,Ah apalah gue mau ikut Pocari Jogmar Bormar aau Maybank Maraton aja planning budgetnya bisa setahunan.
2024-07-15 16:13:42,Wts 10km 🔥,Instagram,3,Wts 10km  fire ,Wts 10km fire
2024-07-15 12:11:01,Min mau tanya kl rubah lokasi penjemputan apa bisa?,Instagram,3,Min mau tanya kl rubah lokasi penjemputan apa bisa?,Min Mau banya il rubah lokali penjemputan apaaa bisa?
2024-07-15 11:49:29,"@heru_yuns oh siap , terimakasih kak infonya",Instagram,4,"@heru yuns oh siap , terimakasih kak infonya","@heru yuns oh siap , terimakisih infonya"
2024-07-15 11:48:21,@joankeirahailbetaubun maksudnya 30 menit itu kak...lari dg pace high,Instagram,3,@joankeirahailbetaubun maksudnya 30 menit itu kak...lari dg pace high,@joankeirahailbetaubun maskudnya 30 menit itu kak...lari dg pace high
2024-07-15 11:46:19,Wtb hm,Instagram,3,Wtb hm,Wtb hm
2024-07-15 11:28:03,@brammartha_brm gasssskan,Instagram,4,@brammartha brm gasssskan,@brammartha brm gassskan
2024-07-15 10:30:40,WTB HM..,Instagram,3,WTB HM..,WTB HM..
2024-07-15 10:25:48,@wansetiajii sampai jumpa di Bali🙌,Instagram,4,@wansetiajii sampai jumpa di Bali raising hands ,@wansetiajii Sampai jumpa di Bali mengangkat tangan
2024-07-15 10:21:29,"Waduh sesi longrun nya sudah mulai dikurangi jaraknya, pertanda MBM semakin dekat🔥",Instagram,4,"Waduh sesi longrun nya sudah mulai dikurangi jaraknya, pertanda MBM semakin dekat fire ","Waduh sesi longrun nya sudah mulai dikurangi jaraknya, pertanda MBM semakkin dekat fire"
2024-07-15 10:18:31,Yupsss,Instagram,3,Yupsss,Yupsss
2024-07-15 10:17:57,30 pace high itu gimana maksudnya? Maaf saya pemula,Instagram,3,30 pace high itu gimana maksudnya? Maaf saya pemula,30 langkah tinggi itu gimana maskudnya? maaf saya pemula
2024-07-15 10:07:13,@dekyawd8 @stadium_sports_gear @agungmahendra @made.arya.gunawan 🔥🔥🔥🔥🔥,Instagram,4,@dekyawd8 @stadium sports gear @agungmahendra @made.arya.gunawan  fire  fire  fire  fire  fire ,@dekyawd8 @stadium sports gear @agulmahendra @made.arya.gunawan fire fire fire fire fire fire fire
2024-07-15 10:06:05,"@mikimoussee_ siap kalo gt, bisa ikut flexibility core juga lah yah. Bosu atau Pilates",Instagram,3,"@mikimoussee  siap kalo gt, bisa ikut flexibility core juga lah yah. Bosu atau Pilates","@mikimoussee siap kalo gt, bisa ikut fleksibilitas inti juga lah yah. Bosu aau Pilates"
2024-07-15 10:04:58,@trinyarfah 🔥🔥🔥,Instagram,4,@trinyarfah  fire  fire  fire ,@trinyarsah api api api
2024-07-15 10:03:17,"Bantu jawab, kalo aku biasanya di sesi ini pakai kelas/gerakan pilates",Instagram,4,"Bantu jawab, kalo aku biasanya di sesi ini pakai kelas/gerakan pilates","Bantu jawab, kalo aku biasanya di sesi inii pakai kelas/gerakan pilates"
2024-07-15 10:01:50,❤❤❤,Instagram,4, red heart  red heart  red heart ,red heart red heart red heart
2024-07-15 10:01:20,Stretch mobility itu biasanya ikut kelas apa min?,Instagram,3,Stretch mobility itu biasanya ikut kelas apa min?,Stretch mobilitas itu biasanya ikut kelas apa menit?
2024-07-15 9:54:58,yess readyy😍🔥🙌,Instagram,4,yess readyy smiling face with heart-eyes  fire  raising hands ,yas siap tersenyum wajah dengan hati-mata api mengangkat tangan
2024-07-15 9:53:02,@maybankmarathon makasih kak,Instagram,4,@maybankmarathon makasih kak,@maybankmarathon makasih kak
2024-07-15 9:52:31,"@ardiiisap hi kak, akan segera kami share ya. Mohon ditunggu💛",Instagram,4,"@ardiiisap hi kak, akan segera kami share ya. Mohon ditunggu yellow heart ","@ardiiisap hi kak, Akan segera kami berbagi ya. hati kuning Mohon ditunggu"
2024-07-15 9:46:49,"Kak dokumentasi train for jkarta kemarin, bsa akses dimana yah ?",Instagram,3,"Kak dokumentasi train for jkarta kemarin, bsa akses dimana yah ?","Kak dokumentasi train untuk jkarta kemarin, bsa acses disana yah ?"
2024-07-15 5:52:00,Update training program minggu ini dong min.,Instagram,3,Update training program minggu ini dong min.,Mutakhirkan program pelatihan minggu ini dong min.
2024-07-14 23:06:05,Training program utk periode 15 s.d 21 Juli belum ada yah? 😁😁,Instagram,3,Training program utk periode 15 s.d 21 Juli belum ada yah?  beaming face with smiling eyes  beaming face with smiling eyes ,Program pelatihan utk periode 15 s.d 21 Juli belum ah? bersinar wajah dengan mata tersenyum bersinar wajah dengan mata tersenyum
2024-07-14 10:50:33,@tiarakbar saya kk,Instagram,3,@tiarakbar saya kk,@tiarakbar saya kk
2024-07-14 10:49:27,@adeardila ada kk,Instagram,3,@adeardila ada kk,@adeardila ada kk
2024-07-14 10:35:08,@iswansyahnur halo kak mau HM  maybank saya cedera udah 2 bulan agak susah lari jarak jauh,Instagram,3,@iswansyahnur halo kak mau HM  maybank saya cedera udah 2 bulan agak susah lari jarak jauh,@iswansyahnur halo kak mau HM maybank saya cedera udah 2 bulan agak susah lari jarak jauh
2024-07-14 10:08:22,WTS > Slot FM Male sz XL .. DM 🙏🏾,Instagram,3,WTS > Slot FM Male sz XL .. DM  folded hands medium-dark skin tone ,WTS > Slot FM Male Sz XL... ..DM dilipat tangan warna kulit medium-dark
2024-07-14 5:08:12,Boleh cek dm yaa min makasii @maybankmarathon,Instagram,3,Boleh cek dm yaa min makasii @maybankmarathon,Boleh cek dm yaa min makasii @maybankmararathon
2024-07-13 1:06:36,🔥🔥,Instagram,4, fire  fire ,api api
2024-07-13 0:04:59,@adhikars78 jamaahkuuu🫶🏻,Instagram,4,@adhikars78 jamaahkuuu heart hands ,@adhikars78 jamaahkuu heart hands
2024-07-12 23:53:01,Jamaahhh 😍😍😍 terdepan @lisalisoy,Instagram,4,Jamaahhh  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  terdepan @lisalisoy,Jamaahh tersenyum wajah dengan hati-mata tersenyum dengan hati-mata tersenyum wajah dengan hati-mata terdepan @lisalisoy
2024-07-12 23:18:49,Halo ada yang punya slot HM mau diganti ke FM gak ya? Sy punya FM pengen diganti ke hm karena gak ada waktu untuk latihan,Instagram,3,Halo ada yang punya slot HM mau diganti ke FM gak ya? Sy punya FM pengen diganti ke hm karena gak ada waktu untuk latihan,Halo Ada yang punya slot HM mau digni ke FM gak ya?
2024-07-12 20:56:42,Ada yang mau lepas 5km/10km nya? Boleh DM,Instagram,3,Ada yang mau lepas 5km/10km nya? Boleh DM,Ada yang mau lepas 5km/10km nya?
2024-07-12 16:59:23,Klo udah regis ada konfirmasi by email ga sih?,Instagram,3,Klo udah regis ada konfirmasi by email ga sih?,Klo udah regis Ada konfirmasi oleh email ga sih?
2024-07-12 16:55:29,@yurazefanya ahh i see. Idealnya lebih awal memang sih startnya. Good luck training-nya 🙌,Instagram,4,@yurazefanya ahh i see. Idealnya lebih awal memang sih startnya. Good luck training-nya  raising hands ,@yurazefanya ahh aku melihatnya.
2024-07-12 14:47:42,@nayazmi bangga gue sebagai downlinenya😍🔥,Instagram,4,@nayazmi bangga gue sebagai downlinenya smiling face with heart-eyes  fire ,@nayazmi bangga gue sebagai downlinenya tersenyum wajah dengan hati-mata api
2024-07-12 13:33:23,@daniesulistio pret😂,Instagram,3,@daniesulistio pret face with tears of joy ,@daniesulistio wajah dengan air mata sukacita
2024-07-12 13:33:15,@nayazmi 😂😂😂😂 ini pasti gegara kita ngobrol yg kmrn😂,Instagram,3,@nayazmi  face with tears of joy  face with tears of joy  face with tears of joy  face with tears of joy  ini pasti gegara kita ngobrol yg kmrn face with tears of joy ,@nayazmi face with tears of joy face with joy face with tears of joy face with tears of joy ini pasti gegara kita ngobrol yg kmrn face with tears of joy
2024-07-12 13:27:04,omagah aku temenan ama selebrun @lisalisoy,Instagram,3,omagah aku temenan ama selebrun @lisalisoy,omagah aku temenan am selebrun @lisalisoy
2024-07-12 13:03:56,Yaaa Jakarta udah full. Ngebandit aja ya....,Instagram,3,Yaaa Jakarta udah full. Ngebandit aja ya....,Yaa Jakarta udah penuh.
2024-07-12 12:43:23,@dwdsydwnn regist di tempat kayae bisa,Instagram,3,@dwdsydwnn regist di tempat kayae bisa,@dwdsydwn regist di tempat kayae bisa
2024-07-12 12:23:15,Kalau jkt udh full ga bs join bgt ya? 😂 udh masuk 30k lumayan jg kalo ga ramean 😂😂,Instagram,3,Kalau jkt udh full ga bs join bgt ya?  face with tears of joy  udh masuk 30k lumayan jg kalo ga ramean  face with tears of joy  face with tears of joy ,Kalau jkt udh full ga bs join bgt ya? wajah dengan air mata sukacita udh masuk 30k lumay jg kalo ga ramean wajah dengan air mata sukacita
2024-07-12 9:11:07,@rrisyaddd waduhhh,Instagram,3,@rrisyaddd waduhhh,@Rrisyadd waduhhh
2024-07-12 9:00:01,@razaaqeela_ waktunya sama lagi sm Smartfren😭😭😭,Instagram,3,@razaaqeela  waktunya sama lagi sm Smartfren loudly crying face  loudly crying face  loudly crying face ,@razaaqeela waktunya sama lagi sm Smartfren keras-keras menangis wajah keras menangis muka menangis
2024-07-12 8:34:48,@_____elisabethnovita menyala elis 🔥🔥,Instagram,4,@     elisabethnovita menyala elis  fire  fire ,@ elisabethnovita menyala elis api
2024-07-12 8:11:28,@mrcatr__ majala trubuz 🙌,Instagram,4,@mrcatr   majala trubuz  raising hands ,@mrcatr majama trubuz mengangkat tangan
2024-07-12 8:11:08,@edypriyono ihiyyyy mas edy 🔥,Instagram,4,@edypriyono ihiyyyy mas edy  fire ,@edypriyono ihiyyyy mas edy fire
2024-07-12 8:11:00,@eka_hendrata menyala! 🔥,Instagram,4,@eka hendrata menyala!  fire ,@eka hendrata menyala!
2024-07-12 7:48:37,"@totosusilo11 beda ,kl minggu kemaren ak di semarang train 42k start jam 5.15am,kl yg sabtu ini semarang jam 4.45 biar ga panas ,kl kt pacers semarang",Instagram,3,"@totosusilo11 beda ,kl minggu kemaren ak di semarang train 42k start jam 5.15am,kl yg sabtu ini semarang jam 4.45 biar ga panas ,kl kt pacers semarang","@totosusilo11 beda,kl minggu kemaren ak di semarang kereta 42k mulai jam 5.15am,kl yg sabtu ini semarang jam 4.45 biar gaas,kl kt paperrs semarang"
2024-07-12 7:08:54,start Jakarta dimana min,Instagram,3,start Jakarta dimana min,mulai min disana Jakarta
2024-07-12 6:58:15,@as_burhan sy g bisa dm mas. Bisa folow saya mas,Instagram,3,@as burhan sy g bisa dm mas. Bisa folow saya mas,@as burhan sy g bisa dm mas.Bisa folow saya mas
2024-07-12 6:55:05,WTB 10K,Instagram,3,WTB 10K,WTB 10K
2024-07-12 6:37:49,"Min ada grup WA gitu gak sih, per kota, bikin komunitas perkota MMB biar seru",Instagram,3,"Min ada grup WA gitu gak sih, per kota, bikin komunitas perkota MMB biar seru","Min Ada grup WA gitu gak sih, perkota, bikin komunitas perkota MMB biar seu"
2024-07-12 6:34:15,@sujudmulya asal jangan bendera komunis,Instagram,3,@sujudmulya asal jangan bendera komunis,@sujudmulya asal jangan bendera komunis
2024-07-12 6:34:10,@yudisraditya udah full,Instagram,3,@yudisraditya udah full,@yudisraditya udah penuh
2024-07-12 6:30:58,@as_burhan mas apkah masi ada? Terimakasih,Instagram,3,@as burhan mas apkah masi ada? Terimakasih,@as burhan mas apakah masi ada?
2024-07-12 6:24:49,@yudisraditya mungkin sudah unavailable kali ya 😅,Instagram,3,@yudisraditya mungkin sudah unavailable kali ya  grinning face with sweat ,@yudisraditya mungkin sudah tidak tersedia Kali ya menyeringai wajah dengan keringat
2024-07-12 6:24:08,"Pilihan Jakarta tidak ada ya, apa sudah full 😅",Instagram,3,"Pilihan Jakarta tidak ada ya, apa sudah full  grinning face with sweat ","Plihan Jakarta Tidak ada ya, apa sudah penuh menyeringai wajah dengan keringat"
2024-07-12 6:23:59,@totosusilo11 siapp sudah regist🔥🔥,Instagram,4,@totosusilo11 siapp sudah regist fire  fire ,@totosusilo11 siap sudah regist api
2024-07-12 6:23:06,Jakarta gak ada di list ya?,Instagram,3,Jakarta gak ada di list ya?,Jakarta gak ada di daftar ya?
2024-07-12 6:15:43,@_____elisabethnovita terdepan,Instagram,4,@     elisabethnovita terdepan,@ elisabethnovita terdepan
2024-07-12 6:15:24,"@mkhoirulihwan Jakarta ada, total malah 4 WS include tikum",Instagram,3,"@mkhoirulihwan Jakarta ada, total malah 4 WS include tikum","@mkhoirulihwan Jakarta ada, total malah 4 WS termasuk tikum"
2024-07-12 6:14:54,@novitjahyadi hayukk ci see you,Instagram,4,@novitjahyadi hayukk ci see you,@novitjahyadi hasukk ci see you
2024-07-12 6:14:47,@yurazefanya eh beda ya dengan kota lain? Jakarta sesuai brosur 5:30 😅,Instagram,3,@yurazefanya eh beda ya dengan kota lain? Jakarta sesuai brosur 5 30  grinning face with sweat ,@yurazefanya eh beda ya degan kota Iain? Jakarta sesuai brosur 5 30 wajah menyeringai dengan keringat
2024-07-12 6:14:35,@onyasianturi yukk bareng lagii minggu,Instagram,4,@onyasianturi yukk bareng lagii minggu,@onyasianturi yukk bareng lagii minggu
2024-07-12 6:13:22,"@_masgibb ada, cek dan isi link di Bio, masih available slotnya.",Instagram,3,"@ masgibb ada, cek dan isi link di Bio, masih available slotnya.","@ masgibb ada, cek dan isi link di Bio, masih slotnya yang tersedia."
2024-07-12 6:11:47,28 ajeee.. moga lusa cuacanya seperti minggu kemarin @amirsuherlan @andesi_tachi @fhujijabson @jsahetapyengel,Instagram,4,28 ajeee.. moga lusa cuacanya seperti minggu kemarin @amirsuherlan @andesi tachi @fhujijabson @jsahetapyengel,28 ajee.. moga lusa cuacanya seperti minggu kemarin @amirsuerlan @andesi tachi @fhujijabson @jsahetaPyengel
2024-07-12 6:08:08,18K 💪🏻,Instagram,3,18K  flexed biceps ,18K bisep dilenturkan
2024-07-12 6:03:42,@_____elisabethnovita 🔥🔥,Instagram,4,@     elisabethnovita  fire  fire ,@ elisabethnovita api
2024-07-12 5:54:13,@nayazmi awalnya sampul.. lanjutnya bawa bendera ya 🔥,Instagram,4,@nayazmi awalnya sampul.. lanjutnya bawa bendera ya  fire ,@nayazmi awalnya sampul .. lanjutnya bawa bendera ya fire
2024-07-12 5:44:57,aaak semangat 18k 😭😭😭,Instagram,3,aaak semangat 18k  loudly crying face  loudly crying face  loudly crying face ,Aaak semangat 18k keras menangis wajah keras menangis wajah keras menangis
2024-07-12 5:40:50,"Done daftar , apa ada water station min ? 28 km lumayan jauh rutenya",Instagram,3,"Done daftar , apa ada water station min ? 28 km lumayan jauh rutenya","Selesai bodoh, apa stasiun air min 28 km lumayan jauh rutenya"
2024-07-12 5:38:57,Cover majalah @_____elisabethnovita 🙌🙌,Instagram,3,Cover majalah @     elisabethnovita  raising hands  raising hands ,Cover majalah @ elisabethnovita mengangkat tangan
2024-07-12 5:31:40,Min yg di denpasar tikum jam brp ya?,Instagram,3,Min yg di denpasar tikum jam brp ya?,Min yg di denpasar timkum jam bmp ya?
2024-07-12 5:30:18,Besok adakah yang makassar?? 🙌🙌,Instagram,3,Besok adakah yang makassar??  raising hands  raising hands ,Besok adakah yang Makassar? mengangkat tangan mengangkat tangan
2024-07-12 5:28:37,@nayazmi sampul rapot yeuh 😂,Instagram,3,@nayazmi sampul rapot yeuh  face with tears of joy ,@nayazmi sampul rapot yeuh face with tears of joy
2024-07-12 5:26:39,Ada gadis sampul @lisalisoy,Instagram,3,Ada gadis sampul @lisalisoy,Ada gadis sampul @lisalisoy
2024-07-12 4:20:14,@iswansyahnur sold,Instagram,3,@iswansyahnur sold,@iswansyahnur terjual
2024-07-12 4:19:22,@karinfriliesta sy dm mba ya,Instagram,3,@karinfriliesta sy dm mba ya,@karinfriliesta sy dm mba ya
2024-07-12 3:02:16,Wts slot 10km atas nama kalian sendiri 🙏🏻,Instagram,3,Wts slot 10km atas nama kalian sendiri  folded hands ,Slot Wts 10km atas nama Kalaan sensiri dilipat tangan
2024-07-11 15:18:37,Gasss siihh,Instagram,4,Gasss siihh,Gass siihh
2024-07-11 12:06:34,"@fsept21 dm saya kang punya saya size L, saya berhalangan hadir 🙏🏻",Instagram,3,"@fsept21 dm saya kang punya saya size L, saya berhalangan hadir  folded hands ","@fsept21 dm saya kang punya saya size L, saya brhalangan hadir dilipat"
2024-07-11 3:07:04,@masgiiin dih ini mah sama kaya yg nipu maybank marathon kemaren wkwkwk masa desprate bgt jual tix pocari sampe replyin twit semua org yg WTB pdhl kalo emang BENERAN jual tiket pocari segampang dan secepet itu,Twitter,3,@masgiiin dih ini mah sama kaya yg nipu maybank marathon kemaren wkwkwk masa desprate bgt jual tix pocari sampe replyin twit semua org yg WTB pdhl kalo emang BENERAN jual tiket pocari segampang dan secepet itu,@masgiiin dih ini mah mah mah  kebajikan yg nipnu maybank marathon kemaren wkwkwkrat bgt jual tix pokari sampe replin twittin sema org WTB dhl kalo emang BENERAN tiket pocarimp dan secarepet itu
2024-07-10 22:20:23,Wtbb bali,Instagram,3,Wtbb bali,Wtbb bali
2024-07-10 18:18:42,@wansetiajii yuk bareng,Instagram,3,@wansetiajii yuk bareng,@wansetiajii yuk bareng
2024-07-10 10:52:00,@christianbayums so sweet 😂,Instagram,3,@christianbayums so sweet  face with tears of joy ,@christianbayums begitu manis wajah dengan air mata sukacita
2024-07-10 8:50:40,Semenjak dapet ballot FM di Maybank Marathon hari rabu ku gak pernah tenang https://t.co/hLCXNtaUjx,Twitter,3,Semenjak dapet ballot FM di Maybank Marathon hari rabu ku gak pernah tenang https bingung /t.co/hLCXNtaUjx,Semenjak dapet pemungutan suara FM di Maybank Marathon hari rabu ku gak pernah tenang https bingung /t.co/hLCXNtaUjx
2024-07-10 4:34:49,"Min, nanya dong. 2024 masih dapet label dari World Athletic ga ya? Soalnya di web ini ga ada :( https://worldathletics.org/competitions/world-athletics-label-road-races/calendar-results?",Instagram,3,"Min, nanya dong. 2024 masih dapet label dari World Athletic ga ya? Soalnya di web ini ga ada  sedih  https bingung /worldathletics.org/competitions/world-athletics-label-road-races/calendar-results?","Min, nanya dong. 2024 masih dapet label dari World Athletic ga ya? Soalnya di web ini ga ab sedih https bingung /worldathletics.org/compatitions/world-athletics-label-road-races/calendar-restults?"
2024-07-10 1:53:31,@adindataurus @maybankmarathon jawab min,Instagram,3,@adindataurus @maybankmarathon jawab min,@adindataurus @maybankmararathon rawab min
2024-07-10 1:53:14,COT 42km berapa jam ya??,Instagram,3,COT 42km berapa jam ya??,COT 42km berapa jam ya?
2024-07-09 6:36:25,"@ibiiil DM mas, serius 🙏",Instagram,3,"@ibiiil DM mas, serius  folded hands ","@ibiiil DM mas, serius dilipat tangan"
2024-07-09 3:55:21,Bisa yok bisa Virgin FM🔥🔥🔥,Instagram,3,Bisa yok bisa Virgin FM fire  fire  fire ,Bisa yok bisa Virgin FM api api
2024-07-09 1:36:25,@sabriial kamu juga ya supaya bs finish strong 💪💪,Instagram,4,@sabriial kamu juga ya supaya bs finish strong  flexed biceps  flexed biceps ,@sabriial kamu juga ya supaya bs finish kuat biceps fleksibel biceps
2024-07-09 1:25:05,@angeline.fransiska semangat kak latihannya 💪,Instagram,4,@angeline.fransiska semangat kak latihannya  flexed biceps ,@angeline.fransiska semangat kak lathanya melenturkan bisep
2024-07-09 1:23:54,@sabriial terimakasih ya atas infonya. Mau latian ini mumpung cuaca mendung 😁🙏,Instagram,4,@sabriial terimakasih ya atas infonya. Mau latian ini mumpung cuaca mendung  beaming face with smiling eyes  folded hands ,@sabriial terimakisih ya atas infonya. Mau latian ini mumpung cuaca mendung beaming face with smilely eyes folded hands
2024-07-09 1:22:48,@angeline.fransiska setauku kalau fartlek itu lsg lanjut kak,Instagram,3,@angeline.fransiska setauku kalau fartlek itu lsg lanjut kak,@angeline.fransiska setaku kalau fartlek itu lsg lancet kak
2024-07-09 1:15:54,@wiyono_ym diantara set apakah ada rest atau lsg lanjut ya?,Instagram,3,@wiyono ym diantara set apakah ada rest atau lsg lanjut ya?,@wiyono ym diantara mengatur apakah ada istirahat diau lanjut ya?
2024-07-08 23:52:00,Sebagai pelari pemula penting banget buat perhatiin hal-hal ini. Soalnya biar usaha dan tekad Kamu untuk marathon gak sia-sia! #Maybank #MyBank #MaybankCommunityEngagement #Marathon #MarathonTips #PelariPemula #TipsOlahraga https://t.co/hvpoWISO9e,Twitter,4,Sebagai pelari pemula penting banget buat perhatiin hal-hal ini. Soalnya biar usaha dan tekad Kamu untuk marathon gak sia-sia! #Maybank #MyBank #MaybankCommunityEngagement #Marathon #MarathonTips #PelariPemula #TipsOlahraga https bingung /t.co/hvpoWISO9e,Sebagai paleri pemula penting banget buat perhatiin hal-hal ini. Soalnya biar usaha dan tekad Kamu untuk marathon gakia-sia! #Maybank #Mybank CommunityEngageon #MarathonTips #PariPemula #TipsOlahga https bung /t.co/wpoi9e
2024-07-08 8:11:30,@wiyono_ym makasih banyak pak infonya 🙏,Instagram,4,@wiyono ym makasih banyak pak infonya  folded hands ,@wiyono ym makasih banyak infonya dilipat tangan
2024-07-08 7:42:42,wtb 10k/hm🙏🏻,Instagram,3,wtb 10k/hm folded hands ,wtb 10k/hm dilipat tangan
2024-07-08 5:20:19,"@sabriial 1menit pace menengah - cepat, lalu diikuti 3 menit easy / slow, lakukan 10 set",Instagram,3,"@sabriial 1menit pace menengah - cepat, lalu diikuti 3 menit easy / slow, lakukan 10 set","@sabriial 1menit pace menengah - cepat, lalu diikuti 3 menit mudah / lambat, lakukan 10 set"
2024-07-08 4:51:52,"Yg fartlek itu gimana ya bacanya?? 10x1' pace Med - Fast Recovery 3'
Ada yg bisa bantu jelasin?? 🙏🙏🙏",Instagram,3,"Yg fartlek itu gimana ya bacanya?? 10x1' pace Med - Fast Recovery 3'
Ada yg bisa bantu jelasin??  folded hands  folded hands  folded hands ",10x1' pace Med - Fast Recovery 3' Ada yg bis bisa bantu jelasin?? dilipat tangan dilipat dengan tangan dilipat
2024-07-08 4:24:41,28 ya guys yaaa @andesi_tachi @jsahetapyengel @fhujijabson,Instagram,3,28 ya guys yaaa @andesi tachi @jsahetapyengel @fhujijabson,28 ya guys yaaa @andesi tachi @jsahetapyengel @fhujibson
2024-07-08 3:47:38,@miftachul_hanif berapa kk,Instagram,3,@miftachul hanif berapa kk,@miftachul hatif berapa kk
2024-07-08 2:37:32,waktunya berlatih dengan “tabah”😂🔥,Instagram,3,waktunya berlatih dengan “tabah” face with tears of joy  fire ,waktunya brlatih degan åtabahà wajah dengan air mata sukacita api
2024-07-08 1:21:44,WTB HM..,Instagram,3,WTB HM..,WTB HM..
2024-07-07 23:07:28,Belum ada program latihan tgl 8 s.d 13 Juli yah?,Instagram,3,Belum ada program latihan tgl 8 s.d 13 Juli yah?,Program BelumAda lathihan tgl 8 s.d 13 Juli yah?
2024-07-07 16:19:26,Barangkali ada yg mau gantiin 10k g bisa ikut race karena cedera,Instagram,3,Barangkali ada yg mau gantiin 10k g bisa ikut race karena cedera,Barangkali ada yg mau gantiin 10k g bisa ikut ras karena cedera
2024-07-07 10:10:54,Info penginapan dekat venue atau yg bisa sharing,Instagram,3,Info penginapan dekat venue atau yg bisa sharing,Info penginapan dekat tempat diau yg bisa sharing
2024-07-06 13:55:24,WTS 42K female size xs minat dm,Instagram,3,WTS 42K female size xs minat dm,WTS 42K ukuran perempuan xs minat dm
2024-07-06 6:46:12,Ada yang mau jual 10K pls 🙏🏼,Instagram,3,Ada yang mau jual 10K pls  folded hands medium-light skin tone ,Ada yang mau jual 10K pls dilipat tangan warna kulit medium-light
2024-07-06 2:31:26,Joining first time! See you all tomorrow @maybankmarathon 🙌,Instagram,4,Joining first time! See you all tomorrow @maybankmarathon  raising hands ,Bergabung pertama kali! Sampai jumpa besok @maybankmararathon mengangkat tangan
2024-07-05 17:05:37,dm ya kak,Instagram,3,dm ya kak,dm ya kak
2024-07-05 16:47:10,@suryosembodo_ Voucher?? Mau tipu tipu kau?? Ahaha,Instagram,3,@suryosembodo  Voucher?? Mau tipu tipu kau?? Ahaha,@suryosembodo Voucher??
2024-07-05 15:51:25,jakarta closed?,Instagram,3,jakarta closed?,Jakarta ditutup?
2024-07-05 14:00:13,WTB 10k/HM jersey cow L,Instagram,3,WTB 10k/HM jersey cow L,WTB 10k/HM jersey cow L
2024-07-05 13:18:06,Ada mas pacer @apricosilalahi,Instagram,3,Ada mas pacer @apricosilalahi,Ada mas pacer @apricosilalahi
